rank,word,frequency,log_frequency,zm_log_prediction,residual_log_freq_minus_zm,sr_x_log_rank,natural_raw_c_over_r_plus_c,natural_param_x_c_over_r_plus_c,reference_x_log_r_plus_c
198,stand,624,6.4361503683694279,6.6626852526401308,-0.2265348842707029,0.54717927251065734,0.55289081267303886,0.57314337888763711,0.17127899498470717
199,way,621,6.4313310819334788,6.6587957820516159,-0.22746470011813713,0.5476529034291292,0.55164512780039388,0.57194320071423987,0.17174381383981971
200,against,619,6.4281052726845962,6.6549150647408624,-0.22680979205626617,0.5481241602478174,0.55040504346411057,0.57074841848137958,0.17220758661720642
201,many,619,6.4281052726845962,6.6510430613977132,-0.22293778871311698,0.54859306664866347,0.54917052197931027,0.56955899588086156,0.17267031801470531
202,hast,618,6.4264884574576904,6.6471797329762179,-0.22069127551852752,0.54905964596102075,0.5479415259984558,0.56837489692950915,0.17313201269857953
203,those,612,6.4167322825123261,6.6433250406922859,-0.22659275817995983,0.54952392116862026,0.54671801850758606,0.5671960859655355,0.17359267530379857
204,nay,611,6.4150969591715956,6.6394789460213346,-0.22438198684973898,0.54998591491636362,0.54549996282259949,0.56602252764496341,0.17405231043431851
205,caesar,610,6.4134589571673573,6.6356414106959924,-0.22218245352863519,0.55044564951695074,0.5442873225855881,0.56485418693809253,0.17451092266335713
206,dead,602,6.4002574453088208,6.6318123967038041,-0.23155495139498328,0.55090314695734588,0.54308006176121937,0.5636910291260141,0.17496851653366788
207,falstaff,602,6.4002574453088208,6.6279918662849795,-0.2277344209761587,0.55135842890508791,0.54187814463316719,0.56253301979717174,0.17542509655780913
208,gentleman,599,6.3952615981154493,6.6241797819301542,-0.22891818381470497,0.5518115167144475,0.54068153580058964,0.5613801248439686,0.17588066721841106
209,myself,599,6.3952615981154493,6.620376106378183,-0.22511450826273371,0.55226243143243703,0.53949020017465288,0.56023231045941724,0.17633523296844067
210,bear,593,6.3851943989977258,6.616580802613953,-0.2313864036162272,0.55271119380467781,0.53830410297510156,0.5590895431338363,0.17678879823146199
211,friend,578,6.3595738686723777,6.6127938338662204,-0.25321996519384271,0.55315782428112648,0.53712320972687422,0.55795178965158898,0.177241367401895
212,head,577,6.3578422665080998,6.6090151636054753,-0.25117289709737545,0.55360234302166733,0.53594748625676292,0.55681901708786474,0.17769294484527071
213,daughter,573,6.3508857167147399,6.6052447555418308,-0.25435903882709088,0.55404476990157236,0.53477689869011691,0.55569119280550372,0.17814353489848384
214,find,571,6.3473892096560105,6.6014825736229259,-0.2540933639669154,0.55448512451683385,0.533611413447589,0.55456828445186168,0.17859314187004288
215,might,566,6.3385940782031831,6.5977285820318592,-0.25913450382867609,0.55492342618937207,0.53245099724192502,0.55345025995571651,0.17904177004031724
216,live,563,6.3332796281396906,6.5939827451851425,-0.2607031170454519,0.55535969397212304,0.53129561707479456,0.55233708752421573,0.17948942366178194
217,peace,556,6.3207682942505823,6.5902450277306794,-0.26947673348009715,0.55579394665400716,0.53014524023366283,0.55122873563986108,0.17993610695925882
218,wife,554,6.3171646867472839,6.58651539454576,-0.26935070779847603,0.55622620276478618,0.52899983428870356,0.55012517305753594,0.1803818241301568
219,off,550,6.3099182782265162,6.582793810735085,-0.27287553250856877,0.55665648057980666,0.52785936708975167,0.54902636880156752,0.18082657934470725
220,antony,535,6.2822667468960063,6.5790802416287999,-0.29681349473279361,0.5570847981246364,0.52672380676329444,0.54793229216282979,0.18127037674619978
221,place,534,6.280395838960195,6.5753746527805674,-0.29497881382037239,0.55751117317959575,0.52559312170950323,0.54684291269588214,0.18171322045121174
222,put,532,6.2766434893416445,6.5716770099656348,-0.29503352062399024,0.55793562328418644,0.52446728059930137,0.54575820021614518,0.18215511454983963
223,little,531,6.2747620212419388,6.5679872791789577,-0.29322525793701892,0.55835816574142083,0.52334625237147081,0.54467812479711264,0.18259606310592358
224,long,531,6.2747620212419388,6.5643054266333039,-0.28954340539136503,0.55877881762205461,0.52223000622979598,0.54360265676760011,0.18303607015727319
225,keep,528,6.2690962837062614,6.56063141875741,-0.29153513505114859,0.55919759576872508,0.52111851164024281,0.54253176670902659,0.18347513971588869
226,madam,527,6.2672005485413624,6.5569652221941386,-0.28976467365277614,0.55961451679999719,0.52001173832817549,0.54146542545273324,0.1839132757681804
227,young,527,6.2672005485413624,6.5533068037986677,-0.28610625525730526,0.56002959711432121,0.51890965627560715,0.54040360407733445,0.18435048227518597
228,die,525,6.2633982625916236,6.549656130636679,-0.28625786804505537,0.56044285289390272,0.517812235718486,0.53934627390610279,0.18478676317278575
229,word,525,6.2633982625916236,6.5460131699825972,-0.28261490739097361,0.56085430010848791,0.51671944714401608,0.53829340650438839,0.18522212237191427
230,act,519,6.2519038831658884,6.5423778893178142,-0.29047400615192576,0.56126395451906708,0.51563126128801129,0.53724497367706858,0.18565656375877199
231,eye,517,6.2480428745084291,6.5387502563289583,-0.29070738182052924,0.56167183168149659,0.51454764913228335,0.53620094746603242,0.18609009119503206
232,none,517,6.2480428745084291,6.535130238906163,-0.28708736439773386,0.56207794695004454,0.51346858190206224,0.53516130014769436,0.18652270851804759
233,john,516,6.2461067654815627,6.5315178051413696,-0.28541103965980685,0.56248231548085725,0.51239403106344927,0.53412600423054102,0.18695441954105402
234,within,514,6.2422232654551655,6.5279129233266264,-0.28568965787146094,0.56288495223535517,0.51132396832090166,0.5330950324527074,0.18738522805337232
235,york,509,6.2324480165505225,6.5243155619524398,-0.29186754540191728,0.5632858719835524,0.51025836561474913,0.53206835777958417,0.18781513782060721
236,every,507,6.2285110035911835,6.520725689706099,-0.29221468611491552,0.56368508930730987,0.50919719511874129,0.53104595340145466,0.18824415258484578
237,hold,507,6.2285110035911835,6.5171432754700547,-0.28863227187887119,0.56408261860351594,0.50814042923762526,0.53002779273116141,0.18867227606485187
238,thine,507,6.2285110035911835,6.5135682883202985,-0.28505728472911507,0.56447847408720309,0.50708804060475354,0.52901384940180063,0.18909951195626024
239,set,505,6.2245584292753602,6.5100006975247595,-0.28544226824939933,0.56487266979459649,0.50604000207972211,0.52800409726444708,0.18952586393176801
240,friends,503,6.2205901700997392,6.5064404725417173,-0.28585030244197807,0.5652652195861021,0.50499628674603669,0.52699851038590573,0.18995133564132316
241,gloucester,503,6.2205901700997392,6.5028875830182375,-0.2822974129184983,0.56565613714922913,0.50395686790880878,0.52599706304649141,0.19037593071231335
242,fool,502,6.2186001196917289,6.4993419987886174,-0.28074187909688852,0.56604543600145529,0.50292171909247962,0.5249997297378366,0.1907996527497503
243,himself,498,6.2106000770246528,6.4958036898728455,-0.28520361284819273,0.5664331294930306,0.50189081403857227,0.52400648516072501,0.19122250533645457
244,lords,496,6.2065759267249279,6.4922726264750867,-0.28569669975015888,0.56681923080972452,0.50086412670347125,0.52301730422295278,0.19164449203323591
245,soul,496,6.2065759267249279,6.4887487789821723,-0.28217285225724442,0.56720375297551717,0.49984163125622932,0.52203216203721503,0.1920656163790746
246,best,494,6.2025355171879228,6.4852321179621146,-0.28269660077419179,0.56758670885523521,0.49882330207640108,0.52105103391901897,0.19248588189129845
247,bring,493,6.2005091740426899,6.4817226141626225,-0.28121344011993266,0.56796811115713486,0.49780911375190334,0.52007389538462223,0.19290529206576018
248,brutus,493,6.2005091740426899,6.478220238509655,-0.27771106446696514,0.56834797243543134,0.49679904107690087,0.51910072214899572,0.19332385037701044
249,gone,492,6.1984787164923079,6.474724962105963,-0.27624624561365518,0.56872630509277988,0.49579305904971843,0.51813149012381199,0.19374156027847178
250,dear,491,6.1964441277945204,6.4712367562296702,-0.27479262843514984,0.56910312138270414,0.49479114287077802,0.51716617541545828,0.19415842520260895
251,show,491,6.1964441277945204,6.4677555923328445,-0.27131146453832411,0.56947843341197868,0.49379326794056061,0.51620475432307211,0.19457444856109868
252,since,489,6.1923624894748723,6.4642814420401091,-0.27191895256523679,0.56985225314296228,0.49279940985759313,0.51524720333660212,0.1949896337449965
253,face,488,6.1903154058531475,6.4608142771472465,-0.270498871294099,0.57022459239588597,0.49180954441645941,0.51429349913489131,0.19540398412490306
254,aside,481,6.1758672701057611,6.4573540696198251,-0.28148679951406397,0.57059546285109541,0.49082364760583497,0.51334361858378452,0.19581750305112838
255,hamlet,474,6.1612073216950769,6.4539007915918436,-0.2926934698967667,0.57096487605125035,0.48984169560654556,0.51239753873425675,0.19623019385385371
256,unto,474,6.1612073216950769,6.4504544153643799,-0.28924709366930301,0.5713328434034789,0.48886366478964888,0.51145523682056571,0.19664205984329386
257,full,472,6.156978985585555,6.4470149134042583,-0.29003592781870324,0.57169937618149236,0.48788953171453925,0.51051669025842561,0.19705310430985484
258,stay,472,6.156978985585555,6.4435822583427367,-0.28660327275718167,0.57206448552765676,0.48691927312707495,0.50958187664320254,0.19746333052429232
259,whom,466,6.1441856341256456,6.4401564229741872,-0.29597078884854167,0.57242818245502569,0.48595286595772774,0.50865077374813206,0.19787274173786845
260,woman,466,6.1441856341256456,6.4367373802548151,-0.29255174612916957,0.57279047784933412,0.48499028731975458,0.50772335952255754,0.19828134118250534
261,once,463,6.1377270540862341,6.4333251033013727,-0.29559804921513866,0.57315138247095221,0.48403151450739057,0.50679961209018909,0.19868913207093863
262,servant,460,6.131226489483141,6.4299195653898877,-0.29869307590674676,0.57351090695680362,0.48307652499406406,0.50587950974738383,0.19909611759686929
263,tongue,457,6.1246833908942051,6.4265207399544106,-0.30183734906020554,0.57386906182224717,0.48212529643063207,0.50496303096144579,0.19950230093511362
264,after,453,6.1158921254830343,6.4231286005857733,-0.30723647510273899,0.57422585746292087,0.48117780664363685,0.50405015436894607,0.19990768524175107
265,dost,452,6.1136821798322316,6.4197431210303542,-0.30606094119812255,0.57458130415655395,0.4802340336335833,0.50314085877406367,0.20031227365427251
266,else,451,6.1114673395026786,6.4163642751888599,-0.30489693568618126,0.57493541206474208,0.47929395557323573,0.50223512314694385,0.20071606929172564
267,indeed,451,6.1114673395026786,6.4129920371151243,-0.30152469761244571,0.57528819123469099,0.47835755080593556,0.50133292662207751,0.20111907525485828
268,boy,449,6.1070228877422545,6.4096263810149008,-0.30260349327264624,0.575639651600927,0.47742479784393821,0.50043424849669904,0.20152129462626273
269,has,449,6.1070228877422545,6.4062672812446841,-0.2992443935024296,0.57598980298697589,0.47649567536676929,0.49953906822920224,0.20192273047051629
270,page,449,6.1070228877422545,6.4029147123105492,-0.29589182456829466,0.57633865510700966,0.47557016221960019,0.49864736543757565,0.20232338583432141
271,words,449,6.1070228877422545,6.3995686488669659,-0.29254576112471131,0.57668621756746452,0.47464823741164264,0.49775911989785521,0.20272326374664501
272,faith,441,6.089044875446846,6.3962290657156782,-0.30718419026883215,0.57703249986862726,0.47372988011456163,0.49687431154259559,0.20312236721885496
273,mother,438,6.0822189103764464,6.3928959378045409,-0.31067702742809455,0.57737751140619453,0.47281506966090686,0.49599292045935894,0.20352069924485688
274,ii,433,6.0707377280024897,6.3895692402264039,-0.31883151222391426,0.57772126147280112,0.47190378554256251,0.49511492688922087,0.20391826280122904
275,about,430,6.0637852086876078,6.3862489482179949,-0.32246373953038709,0.57806375925952314,0.47099600740921443,0.49424031122529433,0.20431506084735501
276,room,430,6.0637852086876078,6.3829350371588145,-0.31914982847120665,0.57840501385735144,0.4700917150668355,0.49336905401126951,0.20471109632555645
277,france,428,6.0591231955817966,6.3796274825700348,-0.32050428698823819,0.57874503425864077,0.46919088847618812,0.49250113593997169,0.20510637216122368
278,said,427,6.0567840132286248,6.3763262601134176,-0.31954224688479282,0.57908382935852964,0.46829350775134382,0.49163653785193462,0.20550089126294607
279,three,426,6.0544393462693709,6.3730313455902454,-0.31859199932087456,0.5794214079563389,0.46739955315822029,0.49077524073399098,0.205894656522639
280,warwick,426,6.0544393462693709,6.3697427149402426,-0.31530336867087172,0.57975777875694134,0.46650900511313437,0.48991722571787832,0.20628767081567295
281,same,425,6.0520891689244172,6.3664603442405436,-0.31437117531612646,0.58009295037210917,0.46562184418137231,0.48906247407886161,0.20667993700099746
282,answer,424,6.0497334552319577,6.3631842097046238,-0.31345075447266613,0.58042693132183698,0.46473805107577582,0.4882109672343708,0.20707145792126791
283,nature,419,6.0378709199221374,6.3599142876812866,-0.32204336775914921,0.58075973003564096,0.46385760665534437,0.48736268674265415,0.2074622364029674
284,please,414,6.0258659738253142,6.3566505546536245,-0.3307845808283103,0.58109135485383601,0.46298049192385343,0.48651761430144719,0.20785227525653027
285,thought,411,6.0185932144962342,6.3533929872380082,-0.33479977274177397,0.58142181402878945,0.46210668802848809,0.48567573174665607,0.20824157727646314
286,forth,408,6.0112671744041615,6.3501415621830883,-0.33887438777892687,0.58175111572615301,0.46123617625849245,0.48483702105105625,0.20863014524146456
287,rome,403,5.9989365619466826,6.3468962563687903,-0.34795969442210772,0.58207926802607468,0.460368938043834,0.48400146432300589,0.20901798191454446
288,ere,402,5.9964520886190211,6.3436570468053279,-0.34720495818630681,0.58240627892438657,0.45950495495388322,0.48316904380517334,0.20940509004314251
289,gentle,402,5.9964520886190211,6.3404239106322393,-0.34397182201321819,0.58273215633377562,0.45864420869610767,0.48233974187327933,0.20979147235924378
290,without,402,5.9964520886190211,6.3371968251174007,-0.34074473649837955,0.58305690808493116,0.45778668111478149,0.48151354103485339,0.21017713157949519
291,makes,401,5.9939614273065693,6.3339757676560797,-0.34001434034951039,0.58338054192767508,0.45693235418970823,0.48069042392800321,0.21056207040531977
292,mind,400,5.9914645471079817,6.3307607157699852,-0.33929616866200352,0.58370306553207019,0.45608121003495911,0.47987037332019933,0.2109462915230304
293,fortune,397,5.9839362806871907,6.3275516471063149,-0.34361536641912416,0.58402448648951244,0.45523323089762452,0.47905337210707205,0.21132979760394249
294,edward,393,5.9738096118692612,6.3243485394368371,-0.35053892756757588,0.58434481231380164,0.45438839915657969,0.47823940331122217,0.21171259130448494
295,rest,392,5.9712618397904622,6.321151370656958,-0.34988953086649577,0.5846640504421966,0.45354669732126435,0.47742845008104534,0.21209467526631076
296,hope,386,5.955837369464831,6.3179601187848071,-0.36212274931997612,0.58498220823644997,0.45270810803047556,0.47662049568956877,0.21247605211640669
297,heard,385,5.9532433342877846,6.3147747619603365,-0.36153142767255186,0.58529929298382855,0.45187261405117396,0.47581552353330148,0.21285672446720083
